uid,formula_clean,charge,charge_state,n_lines,CID,MolecularWeight,IUPACName,SMILES,InChIKey,HeavyAtomCount,Charge
306,C22H14,1,cation,102,5889,278.3,"naphtho[1,2-b]phenanthrene",C1=CC=C2C(=C1)C=CC3=CC4=C(C=CC5=CC=CC=C54)C=C32,LHRCREOYAASXPZ-UHFFFAOYSA-N,22,0
306,C22H14,1,cation,102,9164,278.3,benzo[b]triphenylene,C1=CC=C2C=C3C4=CC=CC=C4C5=CC=CC=C5C3=CC2=C1,RAASUWZPTOJQAY-UHFFFAOYSA-N,22,0
306,C22H14,1,cation,102,9162,278.3,picene,C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C=CC5=CC=CC=C54,GBROPGWFBFCKAG-UHFFFAOYSA-N,22,0
306,C22H14,1,cation,102,9135,278.3,"pentacyclo[12.8.0.02,11.03,8.015,20]docosa-1(14),2(11),3,5,7,9,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C5=CC=CC=C5C=C4,YZWGEMSQAMDWEM-UHFFFAOYSA-N,22,0
306,C22H14,1,cation,102,8671,278.3,pentacene,C1=CC=C2C=C3C=C4C=C5C=CC=CC5=CC4=CC3=CC2=C1,SLIUAWYAILUBJU-UHFFFAOYSA-N,22,0
306,C22H14,1,cation,102,9176,278.3,"pentacyclo[12.8.0.03,12.04,9.017,22]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=CC4=C(C=C32)C5=CC=CC=C5C=C4,KLIHYVJAYWCEDM-UHFFFAOYSA-N,22,0
306,C22H14,1,cation,102,9140,278.3,"pentacyclo[12.8.0.02,7.08,13.015,20]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC=C4C5=CC=CC=C35,JZOIZKBKSZMVRV-UHFFFAOYSA-N,22,0
306,C22H14,1,cation,102,9163,278.3,"pentacyclo[12.8.0.02,11.04,9.015,20]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC5=CC=CC=C5C=C43,YYGRIGYJXSQDQB-UHFFFAOYSA-N,22,0
302,C22H14,1,cation,102,5889,278.3,"naphtho[1,2-b]phenanthrene",C1=CC=C2C(=C1)C=CC3=CC4=C(C=CC5=CC=CC=C54)C=C32,LHRCREOYAASXPZ-UHFFFAOYSA-N,22,0
302,C22H14,1,cation,102,9164,278.3,benzo[b]triphenylene,C1=CC=C2C=C3C4=CC=CC=C4C5=CC=CC=C5C3=CC2=C1,RAASUWZPTOJQAY-UHFFFAOYSA-N,22,0
302,C22H14,1,cation,102,9162,278.3,picene,C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C=CC5=CC=CC=C54,GBROPGWFBFCKAG-UHFFFAOYSA-N,22,0
302,C22H14,1,cation,102,9135,278.3,"pentacyclo[12.8.0.02,11.03,8.015,20]docosa-1(14),2(11),3,5,7,9,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C5=CC=CC=C5C=C4,YZWGEMSQAMDWEM-UHFFFAOYSA-N,22,0
302,C22H14,1,cation,102,8671,278.3,pentacene,C1=CC=C2C=C3C=C4C=C5C=CC=CC5=CC4=CC3=CC2=C1,SLIUAWYAILUBJU-UHFFFAOYSA-N,22,0
302,C22H14,1,cation,102,9176,278.3,"pentacyclo[12.8.0.03,12.04,9.017,22]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=CC4=C(C=C32)C5=CC=CC=C5C=C4,KLIHYVJAYWCEDM-UHFFFAOYSA-N,22,0
302,C22H14,1,cation,102,9140,278.3,"pentacyclo[12.8.0.02,7.08,13.015,20]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC=C4C5=CC=CC=C35,JZOIZKBKSZMVRV-UHFFFAOYSA-N,22,0
302,C22H14,1,cation,102,9163,278.3,"pentacyclo[12.8.0.02,11.04,9.015,20]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC5=CC=CC=C5C=C43,YYGRIGYJXSQDQB-UHFFFAOYSA-N,22,0
6032,C22H12,2,cation,96,9117,276.3,"hexacyclo[12.8.0.02,11.03,8.04,21.017,22]docosa-1(14),2(11),3(8),4,6,9,12,15,17(22),18,20-undecaene",C1=CC2=C3C(=C1)C4=CC=CC5=C4C6=C(C=C5)C=CC(=C36)C=C2,GYFAGKUZYNFMBN-UHFFFAOYSA-N,22,0
6032,C22H12,2,cation,96,9131,276.3,"hexacyclo[16.3.1.02,7.08,21.011,20.014,19]docosa-1(22),2,4,6,8(21),9,11(20),12,14(19),15,17-undecaene",C1=CC=C2C(=C1)C3=C4C2=CC5=CC=CC6=C5C4=C(C=C6)C=C3,SXQBHARYMNFBPS-UHFFFAOYSA-N,22,0
6032,C22H12,2,cation,96,9118,276.3,"hexacyclo[11.7.1.14,20.02,11.03,8.017,21]docosa-1,3(8),4,6,9,11,13,15,17(21),18,20(22)-undecaene",C1=CC2=C3C(=C1)C=C4C=CC5=C6C4=C3C(=CC6=CC=C5)C=C2,YFIJJNAKSZUOLT-UHFFFAOYSA-N,22,0
6031,C22H12,2,cation,96,9117,276.3,"hexacyclo[12.8.0.02,11.03,8.04,21.017,22]docosa-1(14),2(11),3(8),4,6,9,12,15,17(22),18,20-undecaene",C1=CC2=C3C(=C1)C4=CC=CC5=C4C6=C(C=C5)C=CC(=C36)C=C2,GYFAGKUZYNFMBN-UHFFFAOYSA-N,22,0
6031,C22H12,2,cation,96,9131,276.3,"hexacyclo[16.3.1.02,7.08,21.011,20.014,19]docosa-1(22),2,4,6,8(21),9,11(20),12,14(19),15,17-undecaene",C1=CC=C2C(=C1)C3=C4C2=CC5=CC=CC6=C5C4=C(C=C6)C=C3,SXQBHARYMNFBPS-UHFFFAOYSA-N,22,0
6031,C22H12,2,cation,96,9118,276.3,"hexacyclo[11.7.1.14,20.02,11.03,8.017,21]docosa-1,3(8),4,6,9,11,13,15,17(21),18,20(22)-undecaene",C1=CC2=C3C(=C1)C=C4C=CC5=C6C4=C3C(=CC6=CC=C5)C=C2,YFIJJNAKSZUOLT-UHFFFAOYSA-N,22,0
4362,C22H12,2,cation,96,9117,276.3,"hexacyclo[12.8.0.02,11.03,8.04,21.017,22]docosa-1(14),2(11),3(8),4,6,9,12,15,17(22),18,20-undecaene",C1=CC2=C3C(=C1)C4=CC=CC5=C4C6=C(C=C5)C=CC(=C36)C=C2,GYFAGKUZYNFMBN-UHFFFAOYSA-N,22,0
4362,C22H12,2,cation,96,9131,276.3,"hexacyclo[16.3.1.02,7.08,21.011,20.014,19]docosa-1(22),2,4,6,8(21),9,11(20),12,14(19),15,17-undecaene",C1=CC=C2C(=C1)C3=C4C2=CC5=CC=CC6=C5C4=C(C=C6)C=C3,SXQBHARYMNFBPS-UHFFFAOYSA-N,22,0
4362,C22H12,2,cation,96,9118,276.3,"hexacyclo[11.7.1.14,20.02,11.03,8.017,21]docosa-1,3(8),4,6,9,11,13,15,17(21),18,20(22)-undecaene",C1=CC2=C3C(=C1)C=C4C=CC5=C6C4=C3C(=CC6=CC=C5)C=C2,YFIJJNAKSZUOLT-UHFFFAOYSA-N,22,0
4365,C22H14,2,cation,102,5889,278.3,"naphtho[1,2-b]phenanthrene",C1=CC=C2C(=C1)C=CC3=CC4=C(C=CC5=CC=CC=C54)C=C32,LHRCREOYAASXPZ-UHFFFAOYSA-N,22,0
4365,C22H14,2,cation,102,9164,278.3,benzo[b]triphenylene,C1=CC=C2C=C3C4=CC=CC=C4C5=CC=CC=C5C3=CC2=C1,RAASUWZPTOJQAY-UHFFFAOYSA-N,22,0
4365,C22H14,2,cation,102,9162,278.3,picene,C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C=CC5=CC=CC=C54,GBROPGWFBFCKAG-UHFFFAOYSA-N,22,0
4365,C22H14,2,cation,102,9135,278.3,"pentacyclo[12.8.0.02,11.03,8.015,20]docosa-1(14),2(11),3,5,7,9,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C5=CC=CC=C5C=C4,YZWGEMSQAMDWEM-UHFFFAOYSA-N,22,0
4365,C22H14,2,cation,102,8671,278.3,pentacene,C1=CC=C2C=C3C=C4C=C5C=CC=CC5=CC4=CC3=CC2=C1,SLIUAWYAILUBJU-UHFFFAOYSA-N,22,0
4365,C22H14,2,cation,102,9176,278.3,"pentacyclo[12.8.0.03,12.04,9.017,22]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=CC4=C(C=C32)C5=CC=CC=C5C=C4,KLIHYVJAYWCEDM-UHFFFAOYSA-N,22,0
4365,C22H14,2,cation,102,9140,278.3,"pentacyclo[12.8.0.02,7.08,13.015,20]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC=C4C5=CC=CC=C35,JZOIZKBKSZMVRV-UHFFFAOYSA-N,22,0
4365,C22H14,2,cation,102,9163,278.3,"pentacyclo[12.8.0.02,11.04,9.015,20]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC5=CC=CC=C5C=C43,YYGRIGYJXSQDQB-UHFFFAOYSA-N,22,0
4364,C22H14,2,cation,102,5889,278.3,"naphtho[1,2-b]phenanthrene",C1=CC=C2C(=C1)C=CC3=CC4=C(C=CC5=CC=CC=C54)C=C32,LHRCREOYAASXPZ-UHFFFAOYSA-N,22,0
4364,C22H14,2,cation,102,9164,278.3,benzo[b]triphenylene,C1=CC=C2C=C3C4=CC=CC=C4C5=CC=CC=C5C3=CC2=C1,RAASUWZPTOJQAY-UHFFFAOYSA-N,22,0
4364,C22H14,2,cation,102,9162,278.3,picene,C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C=CC5=CC=CC=C54,GBROPGWFBFCKAG-UHFFFAOYSA-N,22,0
4364,C22H14,2,cation,102,9135,278.3,"pentacyclo[12.8.0.02,11.03,8.015,20]docosa-1(14),2(11),3,5,7,9,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C5=CC=CC=C5C=C4,YZWGEMSQAMDWEM-UHFFFAOYSA-N,22,0
4364,C22H14,2,cation,102,8671,278.3,pentacene,C1=CC=C2C=C3C=C4C=C5C=CC=CC5=CC4=CC3=CC2=C1,SLIUAWYAILUBJU-UHFFFAOYSA-N,22,0
4364,C22H14,2,cation,102,9176,278.3,"pentacyclo[12.8.0.03,12.04,9.017,22]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=CC4=C(C=C32)C5=CC=CC=C5C=C4,KLIHYVJAYWCEDM-UHFFFAOYSA-N,22,0
4364,C22H14,2,cation,102,9140,278.3,"pentacyclo[12.8.0.02,7.08,13.015,20]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC=C4C5=CC=CC=C35,JZOIZKBKSZMVRV-UHFFFAOYSA-N,22,0
4364,C22H14,2,cation,102,9163,278.3,"pentacyclo[12.8.0.02,11.04,9.015,20]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC5=CC=CC=C5C=C43,YYGRIGYJXSQDQB-UHFFFAOYSA-N,22,0
672,C22H14,2,cation,102,5889,278.3,"naphtho[1,2-b]phenanthrene",C1=CC=C2C(=C1)C=CC3=CC4=C(C=CC5=CC=CC=C54)C=C32,LHRCREOYAASXPZ-UHFFFAOYSA-N,22,0
672,C22H14,2,cation,102,9164,278.3,benzo[b]triphenylene,C1=CC=C2C=C3C4=CC=CC=C4C5=CC=CC=C5C3=CC2=C1,RAASUWZPTOJQAY-UHFFFAOYSA-N,22,0
672,C22H14,2,cation,102,9162,278.3,picene,C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C=CC5=CC=CC=C54,GBROPGWFBFCKAG-UHFFFAOYSA-N,22,0
672,C22H14,2,cation,102,9135,278.3,"pentacyclo[12.8.0.02,11.03,8.015,20]docosa-1(14),2(11),3,5,7,9,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C5=CC=CC=C5C=C4,YZWGEMSQAMDWEM-UHFFFAOYSA-N,22,0
672,C22H14,2,cation,102,8671,278.3,pentacene,C1=CC=C2C=C3C=C4C=C5C=CC=CC5=CC4=CC3=CC2=C1,SLIUAWYAILUBJU-UHFFFAOYSA-N,22,0
672,C22H14,2,cation,102,9176,278.3,"pentacyclo[12.8.0.03,12.04,9.017,22]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=CC4=C(C=C32)C5=CC=CC=C5C=C4,KLIHYVJAYWCEDM-UHFFFAOYSA-N,22,0
672,C22H14,2,cation,102,9140,278.3,"pentacyclo[12.8.0.02,7.08,13.015,20]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC=C4C5=CC=CC=C35,JZOIZKBKSZMVRV-UHFFFAOYSA-N,22,0
672,C22H14,2,cation,102,9163,278.3,"pentacyclo[12.8.0.02,11.04,9.015,20]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC5=CC=CC=C5C=C43,YYGRIGYJXSQDQB-UHFFFAOYSA-N,22,0
6030,C22H14,2,cation,102,5889,278.3,"naphtho[1,2-b]phenanthrene",C1=CC=C2C(=C1)C=CC3=CC4=C(C=CC5=CC=CC=C54)C=C32,LHRCREOYAASXPZ-UHFFFAOYSA-N,22,0
6030,C22H14,2,cation,102,9164,278.3,benzo[b]triphenylene,C1=CC=C2C=C3C4=CC=CC=C4C5=CC=CC=C5C3=CC2=C1,RAASUWZPTOJQAY-UHFFFAOYSA-N,22,0
6030,C22H14,2,cation,102,9162,278.3,picene,C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C=CC5=CC=CC=C54,GBROPGWFBFCKAG-UHFFFAOYSA-N,22,0
6030,C22H14,2,cation,102,9135,278.3,"pentacyclo[12.8.0.02,11.03,8.015,20]docosa-1(14),2(11),3,5,7,9,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C5=CC=CC=C5C=C4,YZWGEMSQAMDWEM-UHFFFAOYSA-N,22,0
6030,C22H14,2,cation,102,8671,278.3,pentacene,C1=CC=C2C=C3C=C4C=C5C=CC=CC5=CC4=CC3=CC2=C1,SLIUAWYAILUBJU-UHFFFAOYSA-N,22,0
6030,C22H14,2,cation,102,9176,278.3,"pentacyclo[12.8.0.03,12.04,9.017,22]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=CC4=C(C=C32)C5=CC=CC=C5C=C4,KLIHYVJAYWCEDM-UHFFFAOYSA-N,22,0
6030,C22H14,2,cation,102,9140,278.3,"pentacyclo[12.8.0.02,7.08,13.015,20]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC=C4C5=CC=CC=C35,JZOIZKBKSZMVRV-UHFFFAOYSA-N,22,0
6030,C22H14,2,cation,102,9163,278.3,"pentacyclo[12.8.0.02,11.04,9.015,20]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC5=CC=CC=C5C=C43,YYGRIGYJXSQDQB-UHFFFAOYSA-N,22,0
6029,C22H14,2,cation,102,5889,278.3,"naphtho[1,2-b]phenanthrene",C1=CC=C2C(=C1)C=CC3=CC4=C(C=CC5=CC=CC=C54)C=C32,LHRCREOYAASXPZ-UHFFFAOYSA-N,22,0
6029,C22H14,2,cation,102,9164,278.3,benzo[b]triphenylene,C1=CC=C2C=C3C4=CC=CC=C4C5=CC=CC=C5C3=CC2=C1,RAASUWZPTOJQAY-UHFFFAOYSA-N,22,0
6029,C22H14,2,cation,102,9162,278.3,picene,C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C=CC5=CC=CC=C54,GBROPGWFBFCKAG-UHFFFAOYSA-N,22,0
6029,C22H14,2,cation,102,9135,278.3,"pentacyclo[12.8.0.02,11.03,8.015,20]docosa-1(14),2(11),3,5,7,9,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C5=CC=CC=C5C=C4,YZWGEMSQAMDWEM-UHFFFAOYSA-N,22,0
6029,C22H14,2,cation,102,8671,278.3,pentacene,C1=CC=C2C=C3C=C4C=C5C=CC=CC5=CC4=CC3=CC2=C1,SLIUAWYAILUBJU-UHFFFAOYSA-N,22,0
6029,C22H14,2,cation,102,9176,278.3,"pentacyclo[12.8.0.03,12.04,9.017,22]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=CC4=C(C=C32)C5=CC=CC=C5C=C4,KLIHYVJAYWCEDM-UHFFFAOYSA-N,22,0
6029,C22H14,2,cation,102,9140,278.3,"pentacyclo[12.8.0.02,7.08,13.015,20]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC=C4C5=CC=CC=C35,JZOIZKBKSZMVRV-UHFFFAOYSA-N,22,0
6029,C22H14,2,cation,102,9163,278.3,"pentacyclo[12.8.0.02,11.04,9.015,20]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC5=CC=CC=C5C=C43,YYGRIGYJXSQDQB-UHFFFAOYSA-N,22,0
6028,C22H14,2,cation,102,5889,278.3,"naphtho[1,2-b]phenanthrene",C1=CC=C2C(=C1)C=CC3=CC4=C(C=CC5=CC=CC=C54)C=C32,LHRCREOYAASXPZ-UHFFFAOYSA-N,22,0
6028,C22H14,2,cation,102,9164,278.3,benzo[b]triphenylene,C1=CC=C2C=C3C4=CC=CC=C4C5=CC=CC=C5C3=CC2=C1,RAASUWZPTOJQAY-UHFFFAOYSA-N,22,0
6028,C22H14,2,cation,102,9162,278.3,picene,C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C=CC5=CC=CC=C54,GBROPGWFBFCKAG-UHFFFAOYSA-N,22,0
6028,C22H14,2,cation,102,9135,278.3,"pentacyclo[12.8.0.02,11.03,8.015,20]docosa-1(14),2(11),3,5,7,9,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C5=CC=CC=C5C=C4,YZWGEMSQAMDWEM-UHFFFAOYSA-N,22,0
6028,C22H14,2,cation,102,8671,278.3,pentacene,C1=CC=C2C=C3C=C4C=C5C=CC=CC5=CC4=CC3=CC2=C1,SLIUAWYAILUBJU-UHFFFAOYSA-N,22,0
6028,C22H14,2,cation,102,9176,278.3,"pentacyclo[12.8.0.03,12.04,9.017,22]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=CC4=C(C=C32)C5=CC=CC=C5C=C4,KLIHYVJAYWCEDM-UHFFFAOYSA-N,22,0
6028,C22H14,2,cation,102,9140,278.3,"pentacyclo[12.8.0.02,7.08,13.015,20]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC=C4C5=CC=CC=C35,JZOIZKBKSZMVRV-UHFFFAOYSA-N,22,0
6028,C22H14,2,cation,102,9163,278.3,"pentacyclo[12.8.0.02,11.04,9.015,20]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC5=CC=CC=C5C=C43,YYGRIGYJXSQDQB-UHFFFAOYSA-N,22,0
6027,C22H14,2,cation,102,5889,278.3,"naphtho[1,2-b]phenanthrene",C1=CC=C2C(=C1)C=CC3=CC4=C(C=CC5=CC=CC=C54)C=C32,LHRCREOYAASXPZ-UHFFFAOYSA-N,22,0
6027,C22H14,2,cation,102,9164,278.3,benzo[b]triphenylene,C1=CC=C2C=C3C4=CC=CC=C4C5=CC=CC=C5C3=CC2=C1,RAASUWZPTOJQAY-UHFFFAOYSA-N,22,0
6027,C22H14,2,cation,102,9162,278.3,picene,C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C=CC5=CC=CC=C54,GBROPGWFBFCKAG-UHFFFAOYSA-N,22,0
6027,C22H14,2,cation,102,9135,278.3,"pentacyclo[12.8.0.02,11.03,8.015,20]docosa-1(14),2(11),3,5,7,9,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C5=CC=CC=C5C=C4,YZWGEMSQAMDWEM-UHFFFAOYSA-N,22,0
6027,C22H14,2,cation,102,8671,278.3,pentacene,C1=CC=C2C=C3C=C4C=C5C=CC=CC5=CC4=CC3=CC2=C1,SLIUAWYAILUBJU-UHFFFAOYSA-N,22,0
6027,C22H14,2,cation,102,9176,278.3,"pentacyclo[12.8.0.03,12.04,9.017,22]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=CC4=C(C=C32)C5=CC=CC=C5C=C4,KLIHYVJAYWCEDM-UHFFFAOYSA-N,22,0
6027,C22H14,2,cation,102,9140,278.3,"pentacyclo[12.8.0.02,7.08,13.015,20]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC=C4C5=CC=CC=C35,JZOIZKBKSZMVRV-UHFFFAOYSA-N,22,0
6027,C22H14,2,cation,102,9163,278.3,"pentacyclo[12.8.0.02,11.04,9.015,20]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC5=CC=CC=C5C=C43,YYGRIGYJXSQDQB-UHFFFAOYSA-N,22,0
6026,C22H14,2,cation,102,5889,278.3,"naphtho[1,2-b]phenanthrene",C1=CC=C2C(=C1)C=CC3=CC4=C(C=CC5=CC=CC=C54)C=C32,LHRCREOYAASXPZ-UHFFFAOYSA-N,22,0
6026,C22H14,2,cation,102,9164,278.3,benzo[b]triphenylene,C1=CC=C2C=C3C4=CC=CC=C4C5=CC=CC=C5C3=CC2=C1,RAASUWZPTOJQAY-UHFFFAOYSA-N,22,0
6026,C22H14,2,cation,102,9162,278.3,picene,C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C=CC5=CC=CC=C54,GBROPGWFBFCKAG-UHFFFAOYSA-N,22,0
6026,C22H14,2,cation,102,9135,278.3,"pentacyclo[12.8.0.02,11.03,8.015,20]docosa-1(14),2(11),3,5,7,9,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C5=CC=CC=C5C=C4,YZWGEMSQAMDWEM-UHFFFAOYSA-N,22,0
6026,C22H14,2,cation,102,8671,278.3,pentacene,C1=CC=C2C=C3C=C4C=C5C=CC=CC5=CC4=CC3=CC2=C1,SLIUAWYAILUBJU-UHFFFAOYSA-N,22,0
6026,C22H14,2,cation,102,9176,278.3,"pentacyclo[12.8.0.03,12.04,9.017,22]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=CC4=C(C=C32)C5=CC=CC=C5C=C4,KLIHYVJAYWCEDM-UHFFFAOYSA-N,22,0
6026,C22H14,2,cation,102,9140,278.3,"pentacyclo[12.8.0.02,7.08,13.015,20]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC=C4C5=CC=CC=C35,JZOIZKBKSZMVRV-UHFFFAOYSA-N,22,0
6026,C22H14,2,cation,102,9163,278.3,"pentacyclo[12.8.0.02,11.04,9.015,20]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC5=CC=CC=C5C=C43,YYGRIGYJXSQDQB-UHFFFAOYSA-N,22,0
6025,C22H14,2,cation,102,5889,278.3,"naphtho[1,2-b]phenanthrene",C1=CC=C2C(=C1)C=CC3=CC4=C(C=CC5=CC=CC=C54)C=C32,LHRCREOYAASXPZ-UHFFFAOYSA-N,22,0
6025,C22H14,2,cation,102,9164,278.3,benzo[b]triphenylene,C1=CC=C2C=C3C4=CC=CC=C4C5=CC=CC=C5C3=CC2=C1,RAASUWZPTOJQAY-UHFFFAOYSA-N,22,0
6025,C22H14,2,cation,102,9162,278.3,picene,C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C=CC5=CC=CC=C54,GBROPGWFBFCKAG-UHFFFAOYSA-N,22,0
6025,C22H14,2,cation,102,9135,278.3,"pentacyclo[12.8.0.02,11.03,8.015,20]docosa-1(14),2(11),3,5,7,9,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C5=CC=CC=C5C=C4,YZWGEMSQAMDWEM-UHFFFAOYSA-N,22,0
6025,C22H14,2,cation,102,8671,278.3,pentacene,C1=CC=C2C=C3C=C4C=C5C=CC=CC5=CC4=CC3=CC2=C1,SLIUAWYAILUBJU-UHFFFAOYSA-N,22,0
6025,C22H14,2,cation,102,9176,278.3,"pentacyclo[12.8.0.03,12.04,9.017,22]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=CC4=C(C=C32)C5=CC=CC=C5C=C4,KLIHYVJAYWCEDM-UHFFFAOYSA-N,22,0
6025,C22H14,2,cation,102,9140,278.3,"pentacyclo[12.8.0.02,7.08,13.015,20]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC=C4C5=CC=CC=C35,JZOIZKBKSZMVRV-UHFFFAOYSA-N,22,0
6025,C22H14,2,cation,102,9163,278.3,"pentacyclo[12.8.0.02,11.04,9.015,20]docosa-1(14),2,4,6,8,10,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC5=CC=CC=C5C=C43,YYGRIGYJXSQDQB-UHFFFAOYSA-N,22,0
6024,C22H14,2,cation,102,5889,278.3,"naphtho[1,2-b]phenanthrene",C1=CC=C2C(=C1)C=CC3=CC4=C(C=CC5=CC=CC=C54)C=C32,LHRCREOYAASXPZ-UHFFFAOYSA-N,22,0
6024,C22H14,2,cation,102,9164,278.3,benzo[b]triphenylene,C1=CC=C2C=C3C4=CC=CC=C4C5=CC=CC=C5C3=CC2=C1,RAASUWZPTOJQAY-UHFFFAOYSA-N,22,0
6024,C22H14,2,cation,102,9162,278.3,picene,C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C=CC5=CC=CC=C54,GBROPGWFBFCKAG-UHFFFAOYSA-N,22,0
6024,C22H14,2,cation,102,9135,278.3,"pentacyclo[12.8.0.02,11.03,8.015,20]docosa-1(14),2(11),3,5,7,9,12,15,17,19,21-undecaene",C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C5=CC=CC=C5C=C4,YZWGEMSQAMDWEM-UHFFFAOYSA-N,22,0
6024,C22H14,2,cation,102,8671,278.3,pentacene,C1=CC=C2C=C3C=C4C=C5C=CC=CC5=CC4=CC3=CC2=C1,SLIUAWYAILUBJU-UHFFFAOYSA-N,22,0
